,year,path,waypoint,lat,lon
2114,2024,11,80,42.51856,-76.87354
2115,2024,11,81,42.5187,-76.87352
2116,2024,11,82,42.5192,-76.87349
2117,2024,11,83,42.51965,-76.87352
2118,2024,11,84,42.51984,-76.87355
2119,2024,12,0,42.51985,-76.87355
2120,2024,12,1,42.5212,-76.87386
2121,2024,12,2,42.52301,-76.87425
2122,2024,12,3,42.52532,-76.87477
2123,2024,12,4,42.52688,-76.8751
2124,2024,12,5,42.52756,-76.87528
2125,2024,12,6,42.52833,-76.87552
2126,2024,12,7,42.53081,-76.87633
2127,2024,12,8,42.53227,-76.8768
2128,2024,12,9,42.53252,-76.87687
2129,2024,12,10,42.53283,-76.87693
2130,2024,12,11,42.53343,-76.877
2131,2024,12,12,42.53491,-76.87719
2132,2024,12,13,42.53553,-76.87724
2133,2024,12,14,42.53583,-76.87721
2134,2024,12,15,42.53615,-76.87713
2135,2024,12,16,42.53649,-76.877
2136,2024,12,17,42.53679,-76.87683
2137,2024,12,18,42.53761,-76.87621
2138,2024,12,19,42.53797,-76.87597
2139,2024,12,20,42.53903,-76.87546
2140,2024,12,21,42.5421,-76.87387
2141,2024,12,22,42.54424,-76.87275
2142,2024,12,23,42.54591,-76.87181
2143,2024,12,24,42.54838,-76.8704
2144,2024,12,25,42.55472,-76.86687
2145,2024,12,26,42.55699,-76.86561
2146,2024,12,27,42.55861,-76.86471
2147,2024,12,28,42.56168,-76.86295
2148,2024,12,29,42.5625,-76.86251
2149,2024,12,30,42.56419,-76.86167
2150,2024,12,31,42.56508,-76.86124
2151,2024,12,32,42.56563,-76.86091
2152,2024,12,33,42.56609,-76.86059
2153,2024,12,34,42.56657,-76.86021
2154,2024,12,35,42.56797,-76.85914
2155,2024,12,36,42.56849,-76.8588
2156,2024,12,37,42.56898,-76.85854
2157,2024,12,38,42.56939,-76.85835
2158,2024,12,39,42.56973,-76.85823
2159,2024,12,40,42.57034,-76.85805
2160,2024,12,41,42.57087,-76.85795
2161,2024,12,42,42.57156,-76.85793
2162,2024,12,43,42.57222,-76.85795
2163,2024,12,44,42.57313,-76.85807
2164,2024,12,45,42.57364,-76.85815
2165,2024,12,46,42.57429,-76.85816
2166,2024,12,47,42.57471,-76.85814
2167,2024,12,48,42.57533,-76.85806
2168,2024,12,49,42.57588,-76.85796
2169,2024,12,50,42.57635,-76.85784
2170,2024,12,51,42.57838,-76.85719
2171,2024,12,52,42.57988,-76.85672
2172,2024,12,53,42.58074,-76.85642
2173,2024,12,54,42.58108,-76.85627
2174,2024,12,55,42.5816,-76.85602
2175,2024,12,56,42.58221,-76.85566
2176,2024,12,57,42.58271,-76.85532
2177,2024,12,58,42.58335,-76.85483
2178,2024,12,59,42.58358,-76.85463
2179,2024,12,60,42.58435,-76.85386
2180,2024,12,61,42.58554,-76.85248
2181,2024,12,62,42.58598,-76.85196
2182,2024,13,0,42.58601,-76.85193
2183,2024,13,1,42.58601,-76.85193
2184,2024,13,2,42.58652,-76.85128
2185,2024,13,3,42.58705,-76.85051
2186,2024,13,4,42.58756,-76.84964
2187,2024,13,5,42.58772,-76.84934
2188,2024,13,6,42.58788,-76.84946
2189,2024,13,7,42.58802,-76.84952
2190,2024,13,8,42.58809,-76.84955
2191,2024,13,9,42.58878,-76.84959
2192,2024,13,10,42.59044,-76.84966
2193,2024,13,11,42.59117,-76.84984
2194,2024,13,12,42.59219,-76.85017
2195,2024,13,13,42.5925,-76.85024
2196,2024,13,14,42.59317,-76.85027
2197,2024,13,15,42.59375,-76.85028
2198,2024,13,16,42.59457,-76.85015
2199,2024,13,17,42.59532,-76.84998
2200,2024,13,18,42.5965,-76.8497
2201,2024,13,19,42.5965,-76.8497
2202,2024,13,20,42.59817,-76.84928
2203,2024,13,21,42.59912,-76.84895
2204,2024,13,22,42.60122,-76.84813
2205,2024,13,23,42.60221,-76.84771
2206,2024,13,24,42.60467,-76.84657
2207,2024,13,25,42.60497,-76.84649
2208,2024,13,26,42.60544,-76.8465
2209,2024,13,27,42.60618,-76.8466
2210,2024,13,28,42.60683,-76.84674
2211,2024,13,29,42.6085,-76.84723
2212,2024,13,30,42.60996,-76.84779
2213,2024,13,31,42.61073,-76.84817
2214,2024,13,32,42.61135,-76.84863
2215,2024,13,33,42.61174,-76.84879
2216,2024,13,34,42.61192,-76.84879
2217,2024,13,35,42.6121,-76.84871
2218,2024,13,36,42.61246,-76.84845
2219,2024,13,37,42.61265,-76.84838
2220,2024,13,38,42.61285,-76.84836
2221,2024,13,39,42.61326,-76.84844
2222,2024,13,40,42.61386,-76.8485
2223,2024,13,41,42.61423,-76.84852
2224,2024,13,42,42.61448,-76.84857
2225,2024,13,43,42.6159,-76.84893
2226,2024,13,44,42.6171,-76.84929
2227,2024,13,45,42.61764,-76.84942
2228,2024,13,46,42.61793,-76.84944
2229,2024,13,47,42.61809,-76.84942
2230,2024,13,48,42.61993,-76.84901
2231,2024,13,49,42.62047,-76.84892
2232,2024,13,50,42.62175,-76.84882
2233,2024,13,51,42.622,-76.84876
2234,2024,13,52,42.62217,-76.84868
2235,2024,13,53,42.6224,-76.84851
2236,2024,13,54,42.62274,-76.84811
2237,2024,13,55,42.62461,-76.84537
2238,2024,13,56,42.62508,-76.84469
2239,2024,13,57,42.62555,-76.84411
2240,2024,13,58,42.62588,-76.84379
2241,2024,13,59,42.62611,-76.84365
2242,2024,13,60,42.62623,-76.8436
2243,2024,13,61,42.62647,-76.84357
2244,2024,13,62,42.6271,-76.84358
2245,2024,14,0,42.62713,-76.84358
2246,2024,14,1,42.62713,-76.84358
2247,2024,14,2,42.6289,-76.84363
2248,2024,14,3,42.62956,-76.8437
2249,2024,14,4,42.63069,-76.84379
2250,2024,14,5,42.63547,-76.84409
2251,2024,14,6,42.64143,-76.84445
2252,2024,14,7,42.64492,-76.8447
2253,2024,14,8,42.64507,-76.84472
2254,2024,14,9,42.6453,-76.84481
2255,2024,14,10,42.64557,-76.84498
2256,2024,14,11,42.64586,-76.84525
2257,2024,14,12,42.64634,-76.84577
2258,2024,14,13,42.64645,-76.84586
2259,2024,14,14,42.64664,-76.84598
2260,2024,14,15,42.64683,-76.84606
2261,2024,14,16,42.64762,-76.8463
2262,2024,14,17,42.64811,-76.84646
2263,2024,14,18,42.64837,-76.84652
2264,2024,14,19,42.64908,-76.84654
2265,2024,14,20,42.6517,-76.84648
2266,2024,14,21,42.65226,-76.84648
2267,2024,14,22,42.65266,-76.84655
2268,2024,14,23,42.65389,-76.84678
2269,2024,14,24,42.65454,-76.84694
2270,2024,14,25,42.65758,-76.84789
2271,2024,14,26,42.66204,-76.84941
2272,2024,14,27,42.66452,-76.85029
2273,2024,14,28,42.66487,-76.85048
2274,2024,14,29,42.66511,-76.85066
2275,2024,14,30,42.66546,-76.85101
2276,2024,14,31,42.66665,-76.85229
2277,2024,14,32,42.66905,-76.855
2278,2024,14,33,42.66931,-76.85531
2279,2024,14,34,42.66957,-76.85569
2280,2024,14,35,42.66997,-76.85633
2281,2024,14,36,42.67019,-76.85669
2282,2024,14,37,42.67072,-76.85764
2283,2024,14,38,42.67097,-76.85809
2284,2024,14,39,42.67122,-76.85854
2285,2024,14,40,42.67149,-76.85897
2286,2024,14,41,42.67175,-76.85941
2287,2024,14,42,42.672,-76.85985
2288,2024,14,43,42.67226,-76.86029
2289,2024,14,44,42.67244,-76.86058
2290,2024,14,45,42.67274,-76.86094
2291,2024,14,46,42.67291,-76.86108
2292,2024,14,47,42.67314,-76.86118
2293,2024,14,48,42.67351,-76.86126
2294,2024,14,49,42.67386,-76.86128
2295,2024,14,50,42.6742,-76.86129
2296,2024,14,51,42.6744,-76.8613
2297,2024,14,52,42.67447,-76.86151
2298,2024,14,53,42.67457,-76.86184
2299,2024,14,54,42.67475,-76.86206
2300,2024,14,55,42.67502,-76.8623
2301,2024,14,56,42.6753,-76.86255
2302,2024,14,57,42.67552,-76.86284
2303,2024,14,58,42.67559,-76.86299
2304,2024,14,59,42.67571,-76.86337
2305,2024,14,60,42.67578,-76.86357
2306,2024,14,61,42.67593,-76.86387
2307,2024,14,62,42.67589,-76.86435
2308,2024,15,0,42.67588,-76.86439
2309,2024,15,1,42.67586,-76.86475
2310,2024,15,2,42.67588,-76.8652
2311,2024,15,3,42.67589,-76.86566
2312,2024,15,4,42.67593,-76.86605
2313,2024,15,5,42.67599,-76.86642
2314,2024,15,6,42.67608,-76.86674
2315,2024,15,7,42.67621,-76.86699
2316,2024,15,8,42.67635,-76.86726
2317,2024,15,9,42.67638,-76.8675
2318,2024,15,10,42.67634,-76.86773
2319,2024,15,11,42.67627,-76.86789
2320,2024,15,12,42.67602,-76.86785
2321,2024,15,13,42.67561,-76.86785
2322,2024,15,14,42.67521,-76.86781
2323,2024,15,15,42.6748,-76.86781
2324,2024,15,16,42.67448,-76.86784
2325,2024,15,17,42.67443,-76.86803
2326,2024,15,18,42.6744,-76.86855
2327,2024,15,19,42.67438,-76.86911
2328,2024,15,20,42.67434,-76.86971
2329,2024,15,21,42.67431,-76.87038
2330,2024,15,22,42.67428,-76.87108
2331,2024,15,23,42.67425,-76.8715
2332,2024,15,24,42.67421,-76.87206
2333,2024,15,25,42.67414,-76.87264
2334,2024,15,26,42.67407,-76.87322
2335,2024,15,27,42.67401,-76.8738
2336,2024,15,28,42.67395,-76.87429
2337,2024,15,29,42.67384,-76.87478
2338,2024,15,30,42.67368,-76.87482
2339,2024,15,31,42.67338,-76.87478
2340,2024,15,32,42.67306,-76.8747
2341,2024,15,33,42.67276,-76.87469
2342,2024,15,34,42.67251,-76.87483
2343,2024,15,35,42.67229,-76.875
2344,2024,15,36,42.67226,-76.87532
2345,2024,15,37,42.67227,-76.87576
2346,2024,15,38,42.67236,-76.87594
2347,2024,15,39,42.67262,-76.87613
2348,2024,15,40,42.67282,-76.87626
2349,2024,15,41,42.6733,-76.87635
2350,2024,15,42,42.67356,-76.87638
2351,2024,15,43,42.67404,-76.87659
2352,2024,15,44,42.67404,-76.87681
2353,2024,15,45,42.67407,-76.877
2354,2024,15,46,42.67452,-76.87704
2355,2024,15,47,42.67512,-76.87717
2356,2024,15,48,42.67572,-76.8773
2357,2024,15,49,42.67632,-76.87743
2358,2024,15,50,42.67662,-76.87745
2359,2024,15,51,42.67683,-76.87729
2360,2024,15,52,42.67702,-76.87714
2361,2024,15,53,42.67737,-76.87727
2362,2024,15,54,42.67772,-76.87736
2363,2024,15,55,42.67815,-76.87742
2364,2024,15,56,42.67857,-76.87751
2365,2024,15,57,42.67891,-76.87757
2366,2024,15,58,42.67917,-76.87756
2367,2024,15,59,42.67943,-76.87746
2368,2024,15,60,42.67957,-76.87746
2369,2024,15,61,42.67971,-76.87722
2370,2024,15,62,42.67995,-76.87722
2371,2024,15,63,42.68022,-76.87721
2372,2024,15,64,42.68038,-76.8772
2373,2024,15,65,42.68055,-76.87829
2374,2024,15,66,42.68057,-76.87875
2375,2024,15,67,42.68056,-76.87925
2376,2024,15,68,42.68053,-76.87974
2377,2024,15,69,42.68044,-76.88008
2378,2024,15,70,42.68043,-76.88024
2379,2024,15,71,42.68051,-76.88045
2380,2024,15,72,42.6808,-76.88063
2381,2024,15,73,42.6811,-76.88068
2382,2024,15,74,42.6816,-76.88072
2383,2024,15,75,42.68218,-76.88141
2384,2024,15,76,42.68295,-76.88217
2385,2024,15,77,42.68322,-76.88241
2386,2024,15,78,42.68358,-76.88258
2387,2024,15,79,42.68404,-76.88264
2388,2024,15,80,42.68486,-76.88268
2389,2024,15,81,42.68504,-76.8827
2390,2024,15,82,42.68522,-76.88279
2391,2024,15,83,42.68541,-76.88292
2392,2024,15,84,42.68573,-76.88325
2393,2024,15,85,42.68679,-76.8844
2394,2024,15,86,42.68788,-76.88549
2395,2024,15,87,42.68905,-76.8866
2396,2024,15,88,42.69018,-76.8876
2397,2024,15,89,42.69121,-76.88876
2398,2024,15,90,42.69177,-76.88944
2399,2024,15,91,42.69263,-76.89025
2400,2024,15,92,42.69379,-76.89131
2401,2024,15,93,42.69504,-76.89238
2402,2024,15,94,42.69632,-76.89347
2403,2024,15,95,42.69772,-76.89456
2404,2024,15,96,42.6991,-76.8956
2405,2024,15,97,42.7005,-76.89667
2406,2024,15,98,42.70193,-76.89768
2407,2024,15,99,42.70338,-76.89868
2408,2024,15,100,42.70483,-76.89972
2409,2024,15,101,42.70629,-76.90071
2410,2024,15,102,42.70669,-76.9009
2411,2024,15,103,42.70729,-76.9012
2412,2024,15,104,42.70785,-76.9014
2413,2024,15,105,42.70895,-76.90158
2414,2024,15,106,42.71031,-76.90181
2415,2024,15,107,42.71049,-76.90184
2416,2024,15,108,42.71067,-76.90187
2417,2024,15,109,42.71085,-76.9019
2418,2024,15,110,42.71103,-76.90193
2419,2024,15,111,42.71121,-76.90196
2420,2024,15,112,42.71139,-76.90199
2421,2024,15,113,42.71157,-76.90202
2422,2024,15,114,42.71159,-76.90203
2423,2024,15,115,42.71215,-76.90213
2424,2024,15,116,42.71284,-76.90221
2425,2024,15,117,42.71355,-76.90224
2426,2024,15,118,42.71425,-76.90228
2427,2024,15,119,42.71501,-76.9023
2428,2024,15,120,42.71577,-76.90232
2429,2024,15,121,42.71653,-76.90234
2430,2024,15,122,42.7173,-76.90239
2431,2024,15,123,42.71807,-76.90246
2432,2024,15,124,42.71872,-76.90251
2433,2024,15,125,42.71911,-76.9026
2434,2024,15,126,42.71991,-76.90297
2435,2024,16,0,42.71991,-76.90298
2436,2024,16,1,42.71993,-76.90299
2437,2024,16,2,42.72041,-76.90322
2438,2024,16,3,42.7211,-76.90354
2439,2024,16,4,42.72219,-76.90405
2440,2024,16,5,42.72332,-76.90453
2441,2024,16,6,42.72443,-76.90505
2442,2024,16,7,42.72557,-76.90554
2443,2024,16,8,42.72671,-76.90605
2444,2024,16,9,42.72723,-76.90633
2445,2024,16,10,42.72711,-76.90678
2446,2024,16,11,42.72686,-76.90754
2447,2024,16,12,42.72695,-76.90774
2448,2024,16,13,42.72751,-76.9081
2449,2024,16,14,42.72822,-76.90856
2450,2024,16,15,42.72897,-76.90904
2451,2024,16,16,42.72948,-76.90937
2452,2024,16,17,42.72969,-76.90951
2453,2024,16,18,42.73004,-76.90971
2454,2024,16,19,42.73038,-76.90974
2455,2024,16,20,42.73077,-76.90945
2456,2024,16,21,42.73098,-76.90905
2457,2024,16,22,42.73126,-76.90812
2458,2024,16,23,42.73245,-76.90857
2459,2024,16,24,42.73374,-76.90891
2460,2024,16,25,42.7349,-76.90935
2461,2024,16,26,42.73609,-76.90981
2462,2024,16,27,42.737,-76.91018
2463,2024,16,28,42.73734,-76.91037
2464,2024,16,29,42.73768,-76.91068
2465,2024,16,30,42.7384,-76.91155
2466,2024,16,31,42.73894,-76.91224
2467,2024,16,32,42.73856,-76.9139
2468,2024,16,33,42.73902,-76.91437
2469,2024,16,34,42.74001,-76.91566
2470,2024,16,35,42.74114,-76.91692
2471,2024,16,36,42.7416,-76.91657
2472,2024,16,37,42.74193,-76.91632
2473,2024,16,38,42.74199,-76.91626
2474,2024,16,39,42.74219,-76.91621
2475,2024,17,0,42.74219,-76.91621
2476,2024,17,1,42.74254,-76.91659
2477,2024,17,2,42.74301,-76.91718
2478,2024,17,3,42.743,-76.91719
2479,2024,17,4,42.74375,-76.91812
2480,2024,17,5,42.74452,-76.91906
2481,2024,17,6,42.74469,-76.91923
2482,2024,17,7,42.74495,-76.91941
2483,2024,17,8,42.74526,-76.91951
2484,2024,17,9,42.74619,-76.91948
2485,2024,17,10,42.74682,-76.91951
2486,2024,17,11,42.74908,-76.91997
2487,2024,17,12,42.75157,-76.92051
2488,2024,17,13,42.75266,-76.92069
2489,2024,17,14,42.75423,-76.92084
2490,2024,17,15,42.75704,-76.92118
2491,2024,17,16,42.75878,-76.92135
2492,2024,17,17,42.76116,-76.92159
2493,2024,17,18,42.76571,-76.92202
2494,2024,17,19,42.76596,-76.92208
2495,2024,17,20,42.76623,-76.92218
2496,2024,17,21,42.76738,-76.9227
2497,2024,17,22,42.76832,-76.92312
2498,2024,17,23,42.76931,-76.92346
2499,2024,17,24,42.77131,-76.92423
2500,2024,17,25,42.77248,-76.92454
2501,2024,17,26,42.77385,-76.92488
2502,2024,17,27,42.77691,-76.92549
2503,2024,17,28,42.7785,-76.92577
2504,2024,17,29,42.77971,-76.92594
2505,2024,17,30,42.78148,-76.92612
2506,2024,17,31,42.78193,-76.9262
2507,2024,17,32,42.78242,-76.92634
2508,2024,17,33,42.7829,-76.92651
2509,2024,17,34,42.78306,-76.92658
2510,2024,18,0,42.78308,-76.92661
2511,2024,18,1,42.78361,-76.92687
2512,2024,18,2,42.78407,-76.92709
2513,2024,18,3,42.78453,-76.92732
2514,2024,18,4,42.785,-76.92754
2515,2024,18,5,42.78547,-76.92778
2516,2024,18,6,42.78595,-76.928
2517,2024,18,7,42.78663,-76.92832
2518,2024,18,8,42.78698,-76.92853
2519,2024,18,9,42.78717,-76.92866
2520,2024,18,10,42.78815,-76.9295
2521,2024,18,11,42.78922,-76.93047
2522,2024,18,12,42.78979,-76.93093
2523,2024,18,13,42.79068,-76.9316
2524,2024,18,14,42.79105,-76.93185
2525,2024,18,15,42.79152,-76.93211
2526,2024,18,16,42.7933,-76.93295
2527,2024,18,17,42.79424,-76.93331
2528,2024,18,18,42.79474,-76.93346
2529,2024,18,19,42.79511,-76.93352
2530,2024,18,20,42.7955,-76.93353
2531,2024,18,21,42.79688,-76.93339
2532,2024,18,22,42.79871,-76.93319
2533,2024,18,23,42.80073,-76.93295
2534,2024,18,24,42.80782,-76.93216
2535,2024,18,25,42.8126,-76.93163
2536,2024,18,26,42.81765,-76.9311
2537,2024,18,27,42.81915,-76.93092
2538,2024,19,0,42.81917,-76.93092
2539,2024,19,1,42.81917,-76.93092
2540,2024,19,2,42.82015,-76.9308
2541,2024,19,3,42.82188,-76.9306
2542,2024,19,4,42.82299,-76.93054
2543,2024,19,5,42.82671,-76.93039
2544,2024,19,6,42.83105,-76.93014
2545,2024,19,7,42.83177,-76.93009
2546,2024,19,8,42.83522,-76.92997
2547,2024,19,9,42.83686,-76.92999
2548,2024,19,10,42.83901,-76.93003
2549,2024,19,11,42.84122,-76.93011
2550,2024,19,12,42.84132,-76.93011
2551,2024,19,13,42.84202,-76.93018
2552,2024,19,14,42.84272,-76.93031
2553,2024,19,15,42.8438,-76.9306
2554,2024,19,16,42.84472,-76.93088
2555,2024,19,17,42.84862,-76.93203
2556,2024,19,18,42.85049,-76.93257
2557,2024,19,19,42.85209,-76.93304
2558,2024,19,20,42.85355,-76.93345
2559,2024,19,21,42.85454,-76.93375
2560,2024,20,0,42.85457,-76.93376
2561,2024,20,1,42.85498,-76.93388
2562,2024,20,2,42.85532,-76.93395
2563,2024,20,3,42.85574,-76.93416
2564,2024,20,4,42.85594,-76.93427
2565,2024,20,5,42.85617,-76.9344
2566,2024,20,6,42.8564,-76.93441
2567,2024,20,7,42.85663,-76.93437
2568,2024,20,8,42.85677,-76.93434
2569,2024,20,9,42.85728,-76.93508
2570,2024,20,10,42.85802,-76.93571
2571,2024,20,11,42.85887,-76.93619
2572,2024,20,12,42.85982,-76.93671
2573,2024,20,13,42.86112,-76.9374
2574,2024,20,14,42.86198,-76.93775
2575,2024,20,15,42.86274,-76.93792
2576,2024,20,16,42.8636,-76.93789
2577,2024,20,17,42.86434,-76.93774
2578,2024,20,18,42.86509,-76.93742
2579,2024,20,19,42.8659,-76.93698
2580,2024,20,20,42.86655,-76.93663
2581,2024,20,21,42.86727,-76.9364
2582,2024,20,22,42.86795,-76.93637
2583,2024,20,23,42.86861,-76.93644
2584,2024,20,24,42.86921,-76.93667
2585,2024,20,25,42.86985,-76.937
2586,2024,20,26,42.87051,-76.93751
2587,2024,20,27,42.87119,-76.93807
2588,2024,20,28,42.87187,-76.93863
2589,2024,20,29,42.87256,-76.93919
2590,2024,20,30,42.87324,-76.93975
2591,2024,20,31,42.87393,-76.9403
2592,2024,20,32,42.87456,-76.9409
2593,2024,20,33,42.87518,-76.94154
2594,2024,20,34,42.87565,-76.94216
2595,2024,20,35,42.87606,-76.94288
2596,2024,20,36,42.87642,-76.94381
2597,2024,20,37,42.87652,-76.94423
2598,2024,20,38,42.87655,-76.94442
2599,2024,20,39,42.87652,-76.94459
2600,2024,20,40,42.87647,-76.94473
2601,2024,20,41,42.87639,-76.94487
2602,2024,20,42,42.87614,-76.94525
2603,2024,20,43,42.87589,-76.94562
2604,2024,20,44,42.87564,-76.94601
2605,2024,20,45,42.87543,-76.94652
2606,2024,20,46,42.87524,-76.94705
2607,2024,20,47,42.87506,-76.94794
2608,2024,20,48,42.87493,-76.94797
2609,2024,20,49,42.87482,-76.94784
2610,2024,20,50,42.87471,-76.94771
2611,2024,20,51,42.87468,-76.94794
2612,2024,20,52,42.87462,-76.94839
2613,2024,20,53,42.87396,-76.94821
2614,2024,20,54,42.87352,-76.94809
2615,2024,20,55,42.87343,-76.94812
2616,2024,20,56,42.87338,-76.94823
2617,2024,20,57,42.87323,-76.94898
2618,2024,20,58,42.87317,-76.9493
2619,2024,20,59,42.87317,-76.9498
2620,2024,20,60,42.87333,-76.95237
2621,2024,20,61,42.8734,-76.95413
2622,2024,20,62,42.87335,-76.9566
2623,2024,20,63,42.87328,-76.95911
2624,2024,20,64,42.87318,-76.96164
2625,2024,20,65,42.87305,-76.96325
2626,2024,20,66,42.87289,-76.96487
2627,2024,20,67,42.87273,-76.96652
2628,2024,20,68,42.87252,-76.9682
2629,2024,20,69,42.87242,-76.96911
2630,2024,20,70,42.87228,-76.96988
2631,2024,20,71,42.87221,-76.97027
2632,2024,20,72,42.87214,-76.97072
2633,2024,20,73,42.87211,-76.97087
2634,2024,20,74,42.87209,-76.97099
2635,2024,20,75,42.87207,-76.97111
2636,2024,20,76,42.87205,-76.97122
2637,2024,20,77,42.87203,-76.97131
2638,2024,20,78,42.87201,-76.97143
2639,2024,20,79,42.872,-76.97149
2640,2024,20,80,42.87198,-76.97157
2641,2024,20,81,42.87196,-76.97171
2642,2024,20,82,42.87194,-76.97185
2643,2024,20,83,42.87192,-76.97199
2644,2024,20,84,42.8719,-76.97213
2645,2024,20,85,42.87189,-76.97222
2646,2024,20,86,42.87187,-76.97228
2647,2024,20,87,42.87185,-76.97241
2648,2024,20,88,42.87177,-76.97298
2649,2024,20,89,42.87165,-76.97379
2650,2024,20,90,42.87159,-76.97399
2651,2024,20,91,42.87153,-76.97422
2652,2024,20,92,42.8715,-76.97428
2653,2024,20,93,42.8714,-76.97434
2654,2024,20,94,42.8713,-76.97441
2655,2024,20,95,42.87123,-76.97449
2656,2024,20,96,42.87115,-76.97471
2657,2024,20,97,42.87104,-76.97504
2658,2024,20,98,42.87094,-76.97535
2659,2024,20,99,42.87087,-76.97553
2660,2024,20,100,42.87081,-76.97567
2661,2024,20,101,42.87071,-76.97582
2662,2024,20,102,42.87061,-76.97592
2663,2024,20,103,42.87049,-76.976
2664,2024,20,104,42.87042,-76.97604
2665,2024,20,105,42.8703,-76.97606
2666,2024,20,106,42.87025,-76.97611
2667,2024,20,107,42.87021,-76.97618
2668,2024,20,108,42.87014,-76.9764
2669,2024,20,109,42.87002,-76.97667
2670,2023,0,0,42.86657,-76.98338
2671,2023,0,1,42.86615,-76.98338
2672,2023,0,2,42.86586,-76.98336
2673,2023,0,3,42.86581,-76.98347
2674,2023,0,4,42.86577,-76.98356
2675,2023,0,5,42.86545,-76.98356
2676,2023,0,6,42.86514,-76.98355
2677,2023,0,7,42.86503,-76.98354
2678,2023,0,8,42.8649,-76.98352
2679,2023,0,9,42.86482,-76.98388
2680,2023,0,10,42.86473,-76.98431
2681,2023,0,11,42.86458,-76.98429
2682,2023,0,12,42.86457,-76.98433
2683,2023,0,13,42.8612,-76.98303
2684,2023,0,14,42.85979,-76.98248
2685,2023,0,15,42.85905,-76.98221
2686,2023,0,16,42.85796,-76.98187
2687,2023,0,17,42.85699,-76.98159
2688,2023,0,18,42.85621,-76.98142
2689,2023,0,19,42.85406,-76.98102
2690,2023,0,20,42.8526,-76.98079
2691,2023,0,21,42.85229,-76.98079
2692,2023,0,22,42.85152,-76.981
2693,2023,0,23,42.85113,-76.98109
2694,2023,0,24,42.85097,-76.9811
2695,2023,0,25,42.85076,-76.98108
2696,2023,0,26,42.85035,-76.98099
2697,2023,0,27,42.85008,-76.9809
2698,2023,0,28,42.84949,-76.98075
2699,2023,0,29,42.84901,-76.98061
2700,2023,0,30,42.84877,-76.98051
2701,2023,0,31,42.84817,-76.98018
2702,2023,0,32,42.84792,-76.98007
2703,2023,0,33,42.8476,-76.97998
2704,2023,0,34,42.84517,-76.97954
2705,2023,0,35,42.83971,-76.97868
2706,2023,0,36,42.83937,-76.97866
2707,2023,0,37,42.83885,-76.97866
2708,2023,0,38,42.83836,-76.9787
2709,2023,0,39,42.83744,-76.97886
2710,2023,0,40,42.83164,-76.97987
2711,2023,0,41,42.83113,-76.97991
2712,2023,0,42,42.83069,-76.9799
2713,2023,0,43,42.83023,-76.97985
2714,2023,0,44,42.82918,-76.97965
2715,2023,0,45,42.82705,-76.97925
2716,2023,0,46,42.82465,-76.97884
2717,2023,0,47,42.8225,-76.97854
2718,2023,1,0,42.82247,-76.97854
2719,2023,1,1,42.82165,-76.97844
2720,2023,1,2,42.82014,-76.97821
2721,2023,1,3,42.81866,-76.97798
2722,2023,1,4,42.81721,-76.97775
2723,2023,1,5,42.81575,-76.97751
2724,2023,1,6,42.8146,-76.97733
2725,2023,1,7,42.81346,-76.97714
2726,2023,1,8,42.81291,-76.97708
2727,2023,1,9,42.81291,-76.97709
2728,2023,1,10,42.81214,-76.97699
2729,2023,1,11,42.81171,-76.97696
2730,2023,1,12,42.81063,-76.97686
2731,2023,1,13,42.80924,-76.97685
2732,2023,1,14,42.80766,-76.97687
2733,2023,1,15,42.80718,-76.9769
2734,2023,1,16,42.80475,-76.97712
2735,2023,1,17,42.80239,-76.97736
2736,2023,1,18,42.79901,-76.97765
2737,2023,1,19,42.79843,-76.97768
2738,2023,1,20,42.79776,-76.97767
2739,2023,1,21,42.79734,-76.97761
2740,2023,1,22,42.79598,-76.97731
2741,2023,1,23,42.7949,-76.97703
2742,2023,1,24,42.79316,-76.97665
2743,2023,1,25,42.79146,-76.97627
2744,2023,1,26,42.78892,-76.97572
2745,2023,1,27,42.78847,-76.97566
2746,2023,1,28,42.78796,-76.9756
2747,2023,1,29,42.78746,-76.9756
2748,2023,1,30,42.78705,-76.97561
2749,2023,1,31,42.78632,-76.97568
2750,2023,1,32,42.78575,-76.97581
2751,2023,1,33,42.78527,-76.97596
2752,2023,1,34,42.78304,-76.97687
2753,2023,1,35,42.78206,-76.97728
2754,2023,1,36,42.7809,-76.97766
2755,2023,1,37,42.775,-76.97865
2756,2023,1,38,42.77486,-76.97866
2757,2023,2,0,42.77484,-76.97863
2758,2023,2,1,42.77484,-76.97866
2759,2023,2,2,42.77378,-76.97875
2760,2023,2,3,42.77341,-76.97873
2761,2023,2,4,42.77297,-76.97867
2762,2023,2,5,42.77267,-76.97861
2763,2023,2,6,42.77082,-76.97801
2764,2023,2,7,42.76751,-76.97692
2765,2023,2,8,42.76662,-76.97667
2766,2023,2,9,42.76551,-76.97644
2767,2023,2,10,42.76468,-76.97633
2768,2023,2,11,42.7632,-76.97618
2769,2023,2,12,42.7609,-76.97597
2770,2023,2,13,42.75968,-76.97584
2771,2023,2,14,42.75768,-76.9756
2772,2023,2,15,42.75667,-76.97547
2773,2023,2,16,42.7558,-76.97532
2774,2023,2,17,42.7543,-76.97498
2775,2023,2,18,42.75251,-76.97446
2776,2023,2,19,42.74885,-76.97337
2777,2023,2,20,42.74823,-76.97319
2778,2023,2,21,42.74768,-76.97307
2779,2023,2,22,42.74703,-76.97296
