,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,overall
6232426321805312,,7.142857134353741,6.249999993489583,6.122448973344439,6.976744177934018,5.8823529354094575,6.7415730261330635,6.31578946703601,6.382978716613851,6.451612896288587,6.31578946703601,5.128205123822047,5.555555550411522,4.511278192096783,8.823529398788928,9.230769216568047,4.958677681852333,5.9999999939999995,5.309734508575455,6.249999993489583,5.9999999939999995,6.382978716613851,6.047084759454458
6233183309791232,,8.823529398788928,7.69230768244576,10.169491508187303,7.317073161808447,8.69565216131065,9.523809508692366,8.823529398788928,7.317073161808447,7.69230768244576,8.955223867231009,7.228915653941064,7.792207782088042,10.526315771006463,6.382978716613851,7.4074073982624595,6.31578946703601,9.090909077134986,7.058823521107266,7.058823521107266,8.333333321759259,9.374999985351563,8.093047467601254
6237997699694592,,5.555555550411522,5.40540540053567,6.249999993489583,5.714285708843537,7.4074073982624595,7.69230768244576,5.357142852359694,4.838709673517169,5.6074766302733865,6.060606054484236,4.580152668259426,7.058823521107266,6.521739123345935,5.309734508575455,5.40540540053567,6.593406586161091,5.357142852359694,5.309734508575455,6.818181810433883,8.333333321759259,5.660377353150587,5.968760663232681
6240521596960768,,6.521739123345935,5.9999999939999995,6.382978716613851,7.792207782088042,6.521739123345935,6.593406586161091,5.8823529354094575,5.660377353150587,5.6074766302733865,6.976744177934018,6.7415730261330635,6.122448973344439,5.454545449586776,5.825242712791026,5.9999999939999995,5.0420168024856995,6.521739123345935,6.7415730261330635,6.818181810433883,6.249999993489583,6.060606054484236,6.1377100915842355
6240634406961152,,7.594936699246915,8.108108097151204,9.230769216568047,8.823529398788928,8.450704213449713,9.836065557645794,8.219178070932633,5.9999999939999995,7.69230768244576,9.523809508692366,7.499999990625,7.792207782088042,9.230769216568047,7.792207782088042,6.521739123345935,7.317073161808447,9.090909077134986,7.999999989333333,8.219178070932633,9.999999983333334,8.108108097151204,8.09679565874106
6251106476752896,,6.7415730261330635,5.40540540053567,5.357142852359694,5.504587150913222,4.2857142826530605,6.451612896288587,5.714285708843537,5.825242712791026,5.217391299810964,5.17241378864447,3.821656048521238,5.17241378864447,4.9180327828540715,4.137931031629013,,,,,,,,
6253474949890048,,,,,,,,,,,,,,,,,,,,,,,
6267027652083712,,5.9999999939999995,6.7415730261330635,5.263157890120036,5.714285708843537,5.7692307636834315,5.8823529354094575,7.894736831717452,5.084745758402757,6.7415730261330635,5.17241378864447,4.37956204059886,4.411764702638409,4.6511627870921215,8.450704213449713,5.263157890120036,6.185567003932405,5.357142852359694,,,,,
6274453918973952,,5.9999999939999995,7.69230768244576,7.894736831717452,7.317073161808447,6.666666659259259,7.228915653941064,6.31578946703601,4.958677681852333,7.4074073982624595,8.955223867231009,5.660377353150587,6.451612896288587,6.818181810433883,5.825242712791026,5.0420168024856995,7.142857134353741,7.792207782088042,6.521739123345935,6.818181810433883,7.894736831717452,5.660377353150587,6.592971449610759
6277717557248000,,6.89655171621086,7.058823521107266,5.263157890120036,6.31578946703601,6.521739123345935,7.499999990625,6.122448973344439,6.185567003932405,7.058823521107266,5.17241378864447,6.593406586161091,6.31578946703601,6.122448973344439,5.9999999939999995,6.521739123345935,5.7692307636834315,5.357142852359694,6.249999993489583,6.818181810433883,7.142857134353741,6.31578946703601,6.213652613686374
6279735789223936,,6.7415730261330635,5.7692307636834315,5.8823529354094575,6.593406586161091,8.219178070932633,6.593406586161091,5.454545449586776,5.9999999939999995,4.511278192096783,4.9180327828540715,4.580152668259426,7.792207782088042,5.555555550411522,4.878048776521911,6.185567003932405,4.137931031629013,2.390438246059586,8.823529398788928,7.792207782088042,14.9999999625,5.8823529354094575,5.686406044497971
6281231176040448,,6.31578946703601,6.249999993489583,5.8823529354094575,7.317073161808447,8.219178070932633,7.499999990625,7.228915653941064,4.054054051314828,5.40540540053567,8.108108097151204,5.263157890120036,8.333333321759259,5.8823529354094575,7.4074073982624595,5.263157890120036,5.0420168024856995,5.555555550411522,5.8823529354094575,8.69565216131065,6.818181810433883,7.142857134353741,6.348903711108405
6282775619436544,,6.31578946703601,5.40540540053567,5.7692307636834315,6.976744177934018,4.878048776521911,5.6074766302733865,5.9999999939999995,5.660377353150587,5.40540540053567,5.940594053524164,5.40540540053567,4.511278192096783,5.660377353150587,5.309734508575455,5.825242712791026,4.958677681852333,5.555555550411522,6.060606054484236,5.0420168024856995,5.357142852359694,5.7692307636834315,5.469477137089143
6284435422969856,,14.28571425170068,4.9180327828540715,5.660377353150587,7.317073161808447,8.219178070932633,8.571428559183673,6.818181810433883,6.593406586161091,7.4074073982624595,5.825242712791026,5.128205123822047,6.7415730261330635,7.894736831717452,6.89655171621086,7.142857134353741,6.060606054484236,5.9999999939999995,6.521739123345935,7.792207782088042,8.823529398788928,6.976744177934018,6.8558823451073225
6287041662812160,,6.521739123345935,6.451612896288587,6.122448973344439,6.593406586161091,5.7692307636834315,6.122448973344439,7.499999990625,5.660377353150587,6.451612896288587,6.060606054484236,5.504587150913222,4.958677681852333,5.357142852359694,8.108108097151204,5.9999999939999995,5.660377353150587,6.521739123345935,6.060606054484236,5.217391299810964,6.818181810433883,6.7415730261330635,6.008764386489762
6291075777953792,,5.084745758402757,7.058823521107266,6.976744177934018,7.317073161808447,6.249999993489583,6.593406586161091,5.714285708843537,4.838709673517169,7.058823521107266,7.317073161808447,5.825242712791026,5.714285708843537,5.454545449586776,5.454545449586776,5.263157890120036,6.31578946703601,5.555555550411522,6.7415730261330635,5.9999999939999995,6.249999993489583,5.504587150913222,5.983059542288452
6296029754294272,,7.142857134353741,8.955223867231009,6.666666659259259,7.792207782088042,7.058823521107266,7.058823521107266,7.228915653941064,6.185567003932405,8.955223867231009,6.451612896288587,6.382978716613851,6.521739123345935,6.249999993489583,7.4074073982624595,5.9999999939999995,8.450704213449713,6.249999993489583,7.317073161808447,7.058823521107266,7.142857134353741,7.792207782088042,6.962538884266494
6299084214239232,,6.521739123345935,5.217391299810964,5.084745758402757,4.878048776521911,6.122448973344439,7.499999990625,5.6074766302733865,5.825242712791026,5.0420168024856995,4.137931031629013,4.1958041928700665,5.555555550411522,5.357142852359694,5.309734508575455,5.825242712791026,9.090909077134986,9.090909077134986,9.090909077134986,9.090909077134986,9.090909077134986,9.090909077134986,5.959858518816878
6299841202225152,,4.838709673517169,5.9999999939999995,6.382978716613851,10.909090889256198,7.228915653941064,8.108108097151204,7.69230768244576,4.225352109700456,5.7692307636834315,6.976744177934018,8.69565216131065,5.825242712791026,6.976744177934018,7.4074073982624595,3.973509931143371,4.5454545420110195,6.249999993489583,10.344827568370988,6.818181810433883,8.333333321759259,7.792207782088042,6.337252762966022
6303963833958400,,5.714285708843537,6.7415730261330635,6.382978716613851,5.9999999939999995,6.249999993489583,5.9999999939999995,5.8823529354094575,5.504587150913222,6.451612896288587,7.142857134353741,4.6511627870921215,5.17241378864447,4.72440944509889,6.185567003932405,5.9999999939999995,5.555555550411522,5.9999999939999995,5.309734508575455,6.249999993489583,5.9999999939999995,5.7692307636834315,5.765877182017084
6310935706730496,,7.142857134353741,5.7692307636834315,5.555555550411522,5.504587150913222,6.521739123345935,7.69230768244576,5.714285708843537,6.593406586161091,5.40540540053567,5.17241378864447,4.026845634881312,5.8823529354094575,6.521739123345935,5.660377353150587,7.142857134353741,4.72440944509889,5.7692307636834315,4.37956204059886,6.249999993489583,7.142857134353741,5.825242712791026,5.776951667300258
6312591148187648,,4.999999995833333,6.666666659259259,6.521739123345935,5.084745758402757,6.249999993489583,6.122448973344439,4.5454545420110195,4.316546759484498,5.217391299810964,6.060606054484236,4.37956204059886,4.347826083805923,5.555555550411522,4.444444441152263,4.1958041928700665,5.263157890120036,,,,,,
6314345038348288,,6.185567003932405,6.451612896288587,6.7415730261330635,7.894736831717452,6.249999993489583,6.818181810433883,6.31578946703601,5.217391299810964,5.8823529354094575,6.976744177934018,6.818181810433883,6.122448973344439,5.7692307636834315,6.818181810433883,5.555555550411522,5.263157890120036,6.122448973344439,6.593406586161091,6.451612896288587,6.521739123345935,6.382978716613851,6.214895123317223
6317764369186816,,8.823529398788928,5.0420168024856995,4.838709673517169,6.976744177934018,5.7692307636834315,6.593406586161091,6.451612896288587,7.894736831717452,7.058823521107266,5.6074766302733865,6.382978716613851,5.309734508575455,5.17241378864447,5.9999999939999995,6.976744177934018,4.347826083805923,4.72440944509889,7.317073161808447,5.357142852359694,6.249999993489583,6.7415730261330635,5.8647656929779775
6319308208603136,,6.89655171621086,8.108108097151204,8.219178070932633,7.317073161808447,7.594936699246915,8.571428559183673,5.6074766302733865,6.185567003932405,8.955223867231009,8.108108097151204,5.9999999939999995,7.999999989333333,7.69230768244576,5.660377353150587,6.521739123345935,7.894736831717452,8.219178070932633,6.7415730261330635,8.69565216131065,7.499999990625,5.714285708843537,7.196295334821422
6381259085316096,,6.89655171621086,7.4074073982624595,7.69230768244576,6.31578946703601,7.058823521107266,6.7415730261330635,6.818181810433883,6.382978716613851,7.058823521107266,8.108108097151204,5.128205123822047,6.7415730261330635,6.122448973344439,6.89655171621086,6.31578946703601,5.555555550411522,7.058823521107266,5.660377353150587,6.818181810433883,6.818181810433883,6.521739123345935,6.592349925588947
6394212438245376,,6.89655171621086,5.6074766302733865,7.69230768244576,6.593406586161091,7.058823521107266,7.058823521107266,6.451612896288587,5.825242712791026,5.217391299810964,7.69230768244576,5.263157890120036,6.89655171621086,6.249999993489583,6.666666659259259,6.521739123345935,6.451612896288587,4.878048776521911,4.878048776521911,7.058823521107266,6.818181810433883,6.666666659259259,6.391700744967642
6418455045603328,,9.090909077134986,7.69230768244576,7.317073161808447,7.792207782088042,7.792207782088042,10.169491508187303,9.523809508692366,7.894736831717452,7.058823521107266,7.69230768244576,6.382978716613851,5.9999999939999995,10.169491508187303,8.823529398788928,8.823529398788928,6.593406586161091,7.4074073982624595,6.7415730261330635,6.818181810433883,10.714285695153063,8.823529398788928,7.8042519847153
6451673195085824,,5.555555550411522,6.451612896288587,6.666666659259259,6.593406586161091,9.677419339229969,7.228915653941064,4.999999995833333,4.137931031629013,5.9999999939999995,6.060606054484236,4.999999995833333,8.955223867231009,7.69230768244576,2.654867255462448,4.5454545420110195,8.450704213449713,6.7415730261330635,5.0420168024856995,5.357142852359694,7.499999990625,4.411764702638409,5.842227275582935
6479734967894016,,6.89655171621086,6.89655171621086,5.940594053524164,7.317073161808447,5.8823529354094575,7.499999990625,7.228915653941064,5.940594053524164,6.7415730261330635,5.084745758402757,8.219178070932633,4.878048776521911,6.818181810433883,6.976744177934018,6.7415730261330635,5.940594053524164,5.357142852359694,6.666666659259259,5.825242712791026,7.499999990625,7.317073161808447,6.30539650390069
6482050894790656,,6.521739123345935,6.451612896288587,6.382978716613851,7.792207782088042,6.818181810433883,5.7692307636834315,5.8823529354094575,5.9999999939999995,6.249999993489583,6.060606054484236,4.477611936957006,6.451612896288587,5.084745758402757,5.454545449586776,7.4074073982624595,4.615384611834319,6.249999993489583,6.7415730261330635,6.249999993489583,5.555555550411522,6.521739123345935,5.954276463928043
6499252507246592,,6.521739123345935,5.9999999939999995,6.122448973344439,4.878048776521911,5.9999999939999995,5.9999999939999995,5.357142852359694,5.660377353150587,5.9999999939999995,6.666666659259259,4.026845634881312,5.555555550411522,4.9180327828540715,5.309734508575455,6.185567003932405,4.615384611834319,6.521739123345935,4.761904758125472,6.521739123345935,7.894736831717452,6.521739123345935,5.628622016612879
6502394342932480,,6.31578946703601,6.249999993489583,5.8823529354094575,5.263157890120036,6.818181810433883,6.122448973344439,5.217391299810964,5.357142852359694,6.451612896288587,6.060606054484236,3.896103893573958,6.666666659259259,4.9180327828540715,5.309734508575455,5.825242712791026,5.7692307636834315,5.7692307636834315,4.615384611834319,6.818181810433883,5.17241378864447,5.555555550411522,5.644067791300919
6505892862230528,,,,,,,,,,,,,,,,,,,,,,,
6509059595304960,,7.894736831717452,7.058823521107266,7.317073161808447,6.976744177934018,6.666666659259259,7.058823521107266,7.499999990625,5.9999999939999995,7.058823521107266,7.69230768244576,5.40540540053567,8.571428559183673,6.249999993489583,6.89655171621086,5.714285708843537,5.555555550411522,6.249999993489583,5.504587150913222,7.058823521107266,6.818181810433883,6.666666659259259,6.684509862074467
6512264781758464,,,,,,,,,,,,,,,,,,,,,,,
6521996573671424,,7.142857134353741,6.451612896288587,5.9999999939999995,6.976744177934018,7.594936699246915,6.593406586161091,5.8823529354094575,6.185567003932405,6.451612896288587,6.185567003932405,5.9999999939999995,6.89655171621086,5.9999999939999995,5.660377353150587,6.31578946703601,5.7692307636834315,5.7692307636834315,6.249999993489583,7.058823521107266,6.818181810433883,5.660377353150587,6.298865062744255
6526139338063872,,6.31578946703601,5.9999999939999995,6.818181810433883,7.792207782088042,5.128205123822047,6.593406586161091,6.122448973344439,5.660377353150587,6.249999993489583,6.976744177934018,4.477611936957006,4.7999999961599995,5.660377353150587,5.825242712791026,5.9999999939999995,5.555555550411522,14.28571425170068,3.821656048521238,5.9999999939999995,6.249999993489583,6.249999993489583,5.83808151707947
6532581453463552,,6.7415730261330635,8.108108097151204,6.666666659259259,6.593406586161091,6.521739123345935,6.7415730261330635,5.9999999939999995,6.185567003932405,7.69230768244576,6.31578946703601,5.504587150913222,5.6074766302733865,6.249999993489583,5.9999999939999995,6.521739123345935,7.142857134353741,5.7692307636834315,5.8823529354094575,5.9999999939999995,7.142857134353741,5.825242712791026,6.3234994846885595
6534949926600704,,5.555555550411522,5.6074766302733865,5.660377353150587,7.317073161808447,5.128205123822047,5.504587150913222,5.357142852359694,4.511278192096783,5.6074766302733865,6.060606054484236,5.9999999939999995,4.7999999961599995,4.6511627870921215,5.17241378864447,5.0420168024856995,4.958677681852333,,,,,,
6559192533958656,,8.450704213449713,7.69230768244576,7.69230768244576,9.374999985351563,8.450704213449713,7.69230768244576,7.894736831717452,6.382978716613851,7.058823521107266,8.108108097151204,6.593406586161091,6.451612896288587,5.9999999939999995,7.4074073982624595,6.976744177934018,5.0420168024856995,7.4074073982624595,8.823529398788928,7.792207782088042,7.142857134353741,7.499999990625,7.16294076121133
6564250596147200,,5.17241378864447,6.249999993489583,6.249999993489583,6.593406586161091,5.454545449586776,4.615384611834319,6.818181810433883,4.511278192096783,6.451612896288587,6.185567003932405,4.999999995833333,4.477611936957006,3.821656048521238,7.142857134353741,5.0420168024856995,5.660377353150587,,,,,,
6572550754664448,,6.7415730261330635,6.451612896288587,5.9999999939999995,6.976744177934018,8.69565216131065,6.122448973344439,7.894736831717452,6.185567003932405,6.7415730261330635,6.185567003932405,5.128205123822047,8.333333321759259,5.357142852359694,7.792207782088042,6.521739123345935,6.060606054484236,5.7692307636834315,5.660377353150587,8.69565216131065,6.521739123345935,7.317073161808447,6.561114622337645
6577504731004928,,9.523809508692366,6.7415730261330635,7.142857134353741,6.593406586161091,8.450704213449713,7.228915653941064,7.499999990625,9.374999985351563,6.451612896288587,7.142857134353741,5.263157890120036,8.69565216131065,6.818181810433883,7.4074073982624595,9.677419339229969,5.7692307636834315,7.058823521107266,5.660377353150587,8.69565216131065,7.499999990625,7.499999990625,7.274145723744717
6581316178935808,,7.594936699246915,4.511278192096783,8.69565216131065,4.137931031629013,7.792207782088042,7.228915653941064,5.714285708843537,5.504587150913222,4.615384611834319,8.955223867231009,4.761904758125472,6.31578946703601,5.454545449586776,4.5454545420110195,7.4074073982624595,5.940594053524164,4.878048776521911,3.999999997333333,5.555555550411522,4.411764702638409,5.825242712791026,5.812242856855613
6583134694932480,,6.521739123345935,6.7415730261330635,6.122448973344439,5.9999999939999995,6.666666659259259,6.7415730261330635,6.451612896288587,5.9999999939999995,7.4074073982624595,6.060606054484236,5.263157890120036,6.451612896288587,5.263157890120036,6.185567003932405,6.521739123345935,5.263157890120036,7.792207782088042,4.615384611834319,6.249999993489583,5.7692307636834315,6.521739123345935,6.094515975246173
6583883361419264,,8.450704213449713,7.4074073982624595,6.122448973344439,7.317073161808447,7.4074073982624595,7.894736831717452,7.69230768244576,10.344827568370988,8.108108097151204,8.955223867231009,5.660377353150587,7.142857134353741,5.8823529354094575,9.836065557645794,9.677419339229969,6.976744177934018,5.555555550411522,8.823529398788928,7.792207782088042,6.521739123345935,8.823529398788928,7.428890119078563
6585438810669056,,9.090909077134986,10.169491508187303,8.955223867231009,8.823529398788928,8.219178070932633,8.333333321759259,10.169491508187303,8.219178070932633,9.523809508692366,9.230769216568047,7.792207782088042,8.108108097151204,7.317073161808447,10.909090889256198,9.677419339229969,9.230769216568047,7.792207782088042,8.823529398788928,8.69565216131065,7.894736831717452,11.53846151627219,8.786555664845949
6592410683441152,,9.523809508692366,9.523809508692366,9.230769216568047,8.823529398788928,9.230769216568047,9.230769216568047,8.219178070932633,8.571428559183673,9.523809508692366,11.999999976,6.976744177934018,8.571428559183673,7.894736831717452,8.450704213449713,9.230769216568047,8.955223867231009,9.090909077134986,8.823529398788928,9.230769216568047,9.374999985351563,7.792207782088042,8.837077041291995
6594066124898304,,,,,,,,,,,,,,,,,,,,,,,
6595820015058944,,6.31578946703601,6.7415730261330635,6.666666659259259,6.593406586161091,6.122448973344439,6.451612896288587,5.714285708843537,5.357142852359694,6.7415730261330635,6.31578946703601,5.9999999939999995,5.17241378864447,5.263157890120036,5.9999999939999995,6.185567003932405,5.263157890120036,7.058823521107266,6.521739123345935,6.521739123345935,5.9999999939999995,5.940594053524164,5.982675643697736
6599239345897472,,6.185567003932405,6.451612896288587,5.8823529354094575,5.9999999939999995,5.7692307636834315,6.593406586161091,6.451612896288587,5.504587150913222,6.7415730261330635,6.185567003932405,4.477611936957006,5.17241378864447,5.8823529354094575,6.382978716613851,6.31578946703601,5.940594053524164,5.7692307636834315,5.0420168024856995,5.9999999939999995,14.9999999625,4.615384611834319,5.87350914929819
6600783185313792,,6.7415730261330635,5.7692307636834315,6.818181810433883,6.976744177934018,7.058823521107266,6.249999993489583,6.666666659259259,6.382978716613851,5.6074766302733865,4.9180327828540715,4.1958041928700665,6.451612896288587,4.72440944509889,6.666666659259259,5.17241378864447,4.615384611834319,5.555555550411522,4.878048776521911,6.521739123345935,5.357142852359694,6.89655171621086,5.745388812639156
6649797083660288,,5.9999999939999995,6.7415730261330635,5.8823529354094575,6.976744177934018,6.249999993489583,5.8823529354094575,5.714285708843537,5.084745758402757,6.7415730261330635,5.825242712791026,6.185567003932405,5.8823529354094575,4.72440944509889,5.454545449586776,5.40540540053567,6.060606054484236,5.357142852359694,7.058823521107266,5.7692307636834315,5.9999999939999995,5.940594053524164,5.823860081792456
6699930022313984,,9.090909077134986,6.89655171621086,5.8823529354094575,8.571428559183673,7.228915653941064,8.108108097151204,6.122448973344439,8.571428559183673,6.249999993489583,5.825242712791026,6.976744177934018,6.521739123345935,6.666666659259259,4.6511627870921215,8.219178070932633,5.660377353150587,5.555555550411522,7.999999989333333,6.818181810433883,6.818181810433883,5.660377353150587,6.612296992925672
4542046580768768,,7.499999990625,7.4074073982624595,7.228915653941064,7.058823521107266,7.228915653941064,7.058823521107266,7.499999990625,7.317073161808447,7.499999990625,7.4074073982624595,7.317073161808447,7.228915653941064,7.228915653941064,7.594936699246915,7.69230768244576,7.317073161808447,7.594936699246915,7.499999990625,7.4074073982624595,7.594936699246915,7.499999990625,7.360471532690966
4658594813313024,,5.825242712791026,4.878048776521911,5.454545449586776,6.249999993489583,6.122448973344439,6.593406586161091,5.7692307636834315,3.6809815928337533,4.615384611834319,4.9180327828540715,6.122448973344439,6.249999993489583,7.317073161808447,6.249999993489583,4.68749999633789,4.999999995833333,5.217391299810964,5.8823529354094575,6.122448973344439,6.818181810433883,5.8823529354094575,5.607296777359683
4671805008642048,,8.450704213449713,7.058823521107266,8.333333321759259,8.219178070932633,6.122448973344439,8.450704213449713,5.8823529354094575,5.555555550411522,8.108108097151204,8.823529398788928,6.249999993489583,7.999999989333333,6.249999993489583,6.382978716613851,7.058823521107266,8.450704213449713,6.666666659259259,8.571428559183673,8.69565216131065,7.792207782088042,6.976744177934018,7.2654545366567405
4702591334219776,,6.521739123345935,6.7415730261330635,6.666666659259259,7.792207782088042,6.382978716613851,6.7415730261330635,5.454545449586776,6.31578946703601,6.666666659259259,7.317073161808447,7.594936699246915,6.249999993489583,6.976744177934018,5.217391299810964,6.382978716613851,6.31578946703601,7.4074073982624595,7.894736831717452,6.666666659259259,7.058823521107266,5.309734508575455,6.535972140460616
4704169466265600,,6.666666659259259,6.122448973344439,6.382978716613851,6.451612896288587,6.666666659259259,6.521739123345935,6.249999993489583,6.185567003932405,6.521739123345935,6.7415730261330635,6.593406586161091,6.521739123345935,6.249999993489583,6.666666659259259,6.7415730261330635,6.521739123345935,6.382978716613851,6.31578946703601,6.666666659259259,6.666666659259259,6.31578946703601,6.482202440160356
4706989380730880,,7.228915653941064,7.058823521107266,7.142857134353741,9.230769216568047,6.593406586161091,7.69230768244576,6.7415730261330635,7.69230768244576,7.058823521107266,7.4074073982624595,8.571428559183673,6.666666659259259,7.142857134353741,7.317073161808447,7.792207782088042,7.058823521107266,7.594936699246915,8.333333321759259,7.058823521107266,7.594936699246915,7.142857134353741,7.312558811541581
4717061750128640,,7.142857134353741,10.169491508187303,6.521739123345935,8.219178070932633,6.7415730261330635,6.31578946703601,6.382978716613851,7.499999990625,5.8823529354094575,6.31578946703601,7.69230768244576,6.593406586161091,6.521739123345935,6.451612896288587,7.499999990625,6.249999993489583,6.818181810433883,6.89655171621086,7.317073161808447,6.976744177934018,7.228915653941064,6.833606129074762
4746555743535104,,6.382978716613851,6.185567003932405,6.521739123345935,6.451612896288587,6.521739123345935,5.8823529354094575,6.060606054484236,6.249999993489583,6.060606054484236,6.7415730261330635,6.31578946703601,6.31578946703601,6.31578946703601,6.122448973344439,6.382978716613851,6.451612896288587,6.521739123345935,5.8823529354094575,6.521739123345935,5.8823529354094575,6.249999993489583,6.29560441373138
4788631675863040,,6.451612896288587,5.084745758402757,6.382978716613851,5.9999999939999995,5.357142852359694,5.714285708843537,6.31578946703601,6.31578946703601,5.825242712791026,6.521739123345935,5.6074766302733865,5.714285708843537,5.357142852359694,6.593406586161091,6.31578946703601,5.9999999939999995,6.31578946703601,5.825242712791026,5.825242712791026,5.309734508575455,5.6074766302733865,5.896414336834865
4818518675554304,,7.317073161808447,6.976744177934018,7.228915653941064,5.263157890120036,5.9999999939999995,6.7415730261330635,7.499999990625,7.228915653941064,7.4074073982624595,7.499999990625,6.451612896288587,7.4074073982624595,6.976744177934018,7.4074073982624595,7.142857134353741,6.185567003932405,5.128205123822047,7.317073161808447,6.666666659259259,5.17241378864447,7.4074073982624595,6.787343484508736
4834811164229632,,3.773584903287053,4.109589038281103,6.185567003932405,4.054054051314828,2.4590163924348296,1.8749999994140625,2.197802196997142,3.191489360004527,4.137931031629013,3.3333333314814815,3.8709677394380853,3.550295855887399,7.228915653941064,2.1276595737135957,3.0769230753451677,4.166666663773148,3.030303028772574,3.821656048521238,2.88461538322855,3.191489360004527,2.0761245667556665,3.1796480681553763
4896105380708352,,6.521739123345935,4.72440944509889,5.9999999939999995,5.9999999939999995,7.228915653941064,6.976744177934018,6.7415730261330635,6.382978716613851,4.511278192096783,6.382978716613851,4.999999995833333,7.499999990625,7.894736831717452,7.499999990625,6.249999993489583,4.878048776521911,5.17241378864447,4.5454545420110195,7.142857134353741,7.792207782088042,7.499999990625,6.225268726988583
4900503427219456,,6.185567003932405,5.940594053524164,6.7415730261330635,5.8823529354094575,5.128205123822047,5.8823529354094575,5.40540540053567,6.122448973344439,6.060606054484236,6.976744177934018,5.660377353150587,5.263157890120036,6.122448973344439,5.555555550411522,6.185567003932405,5.9999999939999995,7.142857134353741,6.185567003932405,4.761904758125472,6.185567003932405,5.555555550411522,5.881907639956797
4931273697001472,,4.999999995833333,5.0420168024856995,10.909090889256198,5.40540540053567,3.846153843688363,5.17241378864447,6.666666659259259,4.7999999961599995,4.878048776521911,11.11111109053498,4.838709673517169,5.555555550411522,7.792207782088042,6.7415730261330635,5.084745758402757,5.825242712791026,6.185567003932405,6.451612896288587,4.999999995833333,4.958677681852333,8.955223867231009,5.860956286442656
4957678031863808,,7.69230768244576,7.894736831717452,7.894736831717452,6.521739123345935,8.955223867231009,8.823529398788928,7.999999989333333,5.8823529354094575,6.185567003932405,7.594936699246915,5.504587150913222,7.594936699246915,8.571428559183673,7.317073161808447,6.976744177934018,5.660377353150587,6.593406586161091,5.504587150913222,6.976744177934018,6.593406586161091,5.9999999939999995,7.065420552427635
4966458069090304,,5.357142852359694,6.89655171621086,6.818181810433883,10.169491508187303,5.825242712791026,7.228915653941064,5.9999999939999995,5.40540540053567,7.317073161808447,7.894736831717452,9.677419339229969,5.940594053524164,8.219178070932633,6.122448973344439,5.825242712791026,6.818181810433883,7.142857134353741,9.999999983333334,5.8823529354094575,7.4074073982624595,5.940594053524164,6.730995973872054
4998536726839296,,4.958677681852333,7.317073161808447,8.108108097151204,5.217391299810964,5.825242712791026,5.8823529354094575,7.058823521107266,5.357142852359694,6.521739123345935,8.108108097151204,4.580152668259426,5.128205123822047,6.185567003932405,6.122448973344439,4.72440944509889,6.31578946703601,8.571428559183673,4.761904758125472,5.128205123822047,6.249999993489583,6.521739123345935,5.93973626065635
5151176022556672,,5.8823529354094575,7.058823521107266,6.89655171621086,5.454545449586776,6.382978716613851,4.1958041928700665,5.825242712791026,5.0420168024856995,7.058823521107266,7.317073161808447,5.217391299810964,5.217391299810964,3.7267080722194357,6.122448973344439,5.8823529354094575,7.228915653941064,7.058823521107266,5.40540540053567,6.185567003932405,4.255319145918214,5.6074766302733865,5.609658265251038
5164664652562432,,6.666666659259259,5.084745758402757,6.185567003932405,5.263157890120036,5.8823529354094575,6.060606054484236,5.8823529354094575,5.7692307636834315,6.593406586161091,6.818181810433883,6.593406586161091,6.249999993489583,6.185567003932405,4.5454545420110195,6.666666659259259,5.825242712791026,4.225352109700456,5.940594053524164,5.940594053524164,6.89655171621086,6.7415730261330635,5.982291794368997
5168768208601088,,6.122448973344439,4.761904758125472,5.6074766302733865,6.382978716613851,5.40540540053567,5.9999999939999995,5.940594053524164,5.825242712791026,4.68749999633789,5.8823529354094575,6.122448973344439,5.454545449586776,5.940594053524164,6.060606054484236,5.9999999939999995,6.382978716613851,5.7692307636834315,5.6074766302733865,5.454545449586776,5.357142852359694,5.9999999939999995,5.731027694902874
5179158489464832,,6.31578946703601,6.593406586161091,5.825242712791026,7.142857134353741,6.382978716613851,6.060606054484236,7.317073161808447,5.504587150913222,6.31578946703601,6.185567003932405,5.825242712791026,6.060606054484236,5.40540540053567,7.999999989333333,5.9999999939999995,6.666666659259259,7.792207782088042,6.31578946703601,7.317073161808447,6.976744177934018,6.89655171621086,6.354961825330145
5185453703561216,,6.7415730261330635,7.228915653941064,5.17241378864447,5.9999999939999995,5.9999999939999995,4.9180327828540715,5.084745758402757,6.818181810433883,6.89655171621086,4.68749999633789,5.940594053524164,6.060606054484236,5.17241378864447,5.940594053524164,6.89655171621086,7.317073161808447,4.72440944509889,5.9999999939999995,5.9999999939999995,5.17241378864447,5.40540540053567,5.748694967569481
5186360394645504,,5.9999999939999995,5.6074766302733865,7.228915653941064,5.8823529354094575,5.8823529354094575,5.9999999939999995,5.555555550411522,6.89655171621086,5.660377353150587,6.060606054484236,5.825242712791026,6.060606054484236,5.660377353150587,6.060606054484236,6.31578946703601,5.555555550411522,6.976744177934018,5.940594053524164,6.31578946703601,6.976744177934018,5.9999999939999995,6.0607111069150355
